DI,"Como criar uma tabela em um banco de dados?","Para criar uma tabela em um banco de dados, utiliza-se o comando CREATE TABLE seguido do nome da tabela e a definição dos atributos da tabela, seus tipos de dados e eventuais restrições de integridade. Por exemplo,  ' CREATE TABLE ALUNO (NOME VARCHAR(20) NOT NULL, CPF INT PRIMARY KEY, SEXO CHAR(1) NOT NULL, DATA_NASCIMENTO DATE NOT NULL) ' ."
DI,"Qual é o objetivo do comando DROP TABLE?","O comando DROP TABLE é usado para remover todas as informações de uma tabela do banco de dados, excluindo o objeto e os dados armazenados. Pode-se utilizar o modificador CASCADE para excluir também tabelas filhas ou ajustar a integridade referencial."
DI,"Como adicionar e excluir atributos de uma tabela?","O comando ALTER TABLE é utilizado para fazer alterações em tabelas. Para adicionar um atributo, utiliza-se a sintaxe  ' ALTER TABLE NOME_DA_TABELA ADD [COLUMN] NOME_COLUNA1 TIPO_DE_DADO ' . Para excluir um atributo, utiliza-se  ' ALTER TABLE NOME_DA_TABELA DROP [COLUMN] NOME_COLUNA1 {CASCADE|RESTRICT} ' . Também é possível alterar o tipo de dado de um atributo com  ' ALTER TABLE NOME_DA_TABELA ALTER COLUMN NOME_COLUNA1 TIPO_DE_DADO ' ."
DI,"Quais são os principais comandos de definição de objetos em SQL?","Os principais comandos de definição de objetos em SQL, conhecidos como DDL (Data Definition Language), são: \n - CREATE: utilizado para criar bancos de dados, tabelas, índices, entre outros. \n - DROP: utilizado para deletar uma tabela do banco de dados. \n - TRUNCATE: utilizado para apagar os dados de uma tabela do banco de dados. \n - ALTER: utilizado para adicionar, deletar ou modificar colunas do banco de dados. \n - RENAME: utilizado para renomear uma tabela do banco de dados."
DI,"Qual é o comando SQL para criar e remover uma tabela?","O comando para criar uma tabela é CREATE TABLE, e o comando para remover uma tabela é DROP TABLE."
DI,"Qual é o significado do comando ALTER TABLE?","O comando ALTER TABLE é utilizado para fazer alterações na estrutura de uma tabela, como adicionar, excluir ou modificar colunas."
DI,"Quais são os tipos de dados utilizados no SQL para representar cadeias de caracteres?","Os tipos de dados utilizados no SQL para representar cadeias de caracteres são: CHARACTER (ou CHAR) para cadeias de tamanho fixo, CHARACTER VARYING (ou VARCHAR) para cadeias de tamanho variável e CHARACTER LARGE OBJECT (ou CLOB) para armazenar grandes objetos de texto."
DI,"Qual é a diferença entre os tipos CHAR e VARCHAR?","O tipo CHAR especifica um número exato de caracteres que serão armazenados, preenchendo com espaços em branco caso o valor tenha menos caracteres. Já o tipo VARCHAR especifica o número máximo de caracteres que podem ser incluídos, armazenando apenas o número exato de caracteres inseridos, sem adicionar espaços em branco."
DI,"O que é um CLOB (Character Large Object)?","O CLOB é um tipo de dado utilizado para armazenar grandes cadeias de caracteres que não podem ser alocadas no tipo CHAR. Eles se comportam como cadeias de caracteres comuns, mas têm restrições quanto ao uso em chaves primárias, chaves estrangeiras ou predicados UNIQUE."
DI,"Quais são os tipos de dados binários no SQL?","Os tipos de dados binários no SQL são BINARY, BINARY VARYING (ou VARBINARY) e BINARY LARGE OBJECT (ou BLOB)."
DI,"Qual é a diferença entre BINARY e VARBINARY?","O tipo BINARY especifica o número exato de bytes (octetos) que a coluna contém, enquanto o VARBINARY permite um tamanho variável, especificando o número máximo de bytes permitidos."
DI,"O que é um BLOB (Binary Large Object)?","O BLOB é um tipo de dado utilizado para armazenar grandes cadeias binárias, como imagens gráficas e arquivos de música. Assim como o CLOB, o BLOB tem restrições de uso em chaves primárias, chaves estrangeiras e na constraint UNIQUE."
DI,"Quais são as duas categorias de tipos de dados numéricos?","As duas categorias de tipos de dados numéricos são números exatos (exact numbers) e números aproximados (approximate)."
DI,"O que é precisão e escala em tipos de dados numéricos?","A precisão (p) em tipos de dados numéricos determina o número total máximo de dígitos decimais que podem ser armazenados. A escala (e) especifica o número máximo de casas decimais permitidas."
DI,"Quais são os tipos de dados numéricos no SQL?","Os tipos de dados numéricos no SQL incluem INT, SMALLINT, BIGINT, DECIMAL, NUMERIC, FLOAT, REAL e DOUBLE PRECISION."
DI,"Quais são os tipos de dados numéricos no SQL?","Os tipos de dados numéricos no SQL incluem INT, SMALLINT, BIGINT, DECIMAL, NUMERIC, FLOAT, REAL e DOUBLE PRECISION."
DI,"Qual é a diferença entre INT, SMALLINT e BIGINT?","INT, SMALLINT e BIGINT são tipos de dados numéricos para representar números inteiros. A diferença está no intervalo de valores que cada tipo pode armazenar. INT tem um intervalo maior que SMALLINT, e BIGINT tem um intervalo ainda maior."
DI,"O que são os tipos DECIMAL e NUMERIC?","DECIMAL e NUMERIC são tipos de dados numéricos utilizados para representar números com uma precisão e escala especificadas. Eles são adequados para valores que exigem uma precisão exata, como valores monetários."
DI,"Qual é a diferença entre FLOAT, REAL e DOUBLE PRECISION?","FLOAT, REAL e DOUBLE PRECISION são tipos de dados numéricos para representar números de ponto flutuante (números com casas decimais). A diferença entre eles está na precisão e no intervalo de valores que cada tipo pode armazenar. DOUBLE PRECISION tem maior precisão e intervalo do que REAL, e FLOAT tem ainda maior intervalo."
DI,"Como escolher o tipo de dado numérico adequado para uma determinada situação?","A escolha do tipo de dado numérico depende da faixa de valores que você precisa armazenar e da precisão desejada. Se você precisa de números inteiros, pode optar por INT, SMALLINT ou BIGINT, dependendo do intervalo necessário. Para valores com casas decimais, DECIMAL e NUMERIC oferecem precisão exata. Já para números de ponto flutuante, FLOAT, REAL e DOUBLE PRECISION são opções, com maior precisão à medida que você aumenta o tamanho do tipo."
DI,"Existe algum tipo de dado numérico que representa números aproximados?","Sim, os tipos FLOAT, REAL e DOUBLE PRECISION representam números de ponto flutuante que são aproximados. Esses tipos são adequados quando a precisão exata não é necessária e a representação aproximada é suficiente."
DI,"Quais são as restrições de uso dos tipos de dados numéricos?","As restrições de uso dos tipos de dados numéricos dependem do banco de dados e das definições específicas. No entanto, geralmente esses tipos podem ser utilizados em operações matemáticas, comparações e armazenamento de valores numéricos em tabelas."
DI,"Quais são os tipos de dados relacionados a datas e horas no SQL?","Os tipos de dados relacionados a datas e horas no SQL incluem DATE, TIME, DATETIME, TIMESTAMP e INTERVAL."
DI,"Como é representado o tipo de dados DATE no SQL?","O tipo de dados DATE é representado por três elementos: ano, mês e dia. O ano é um número de quatro dígitos, o mês é um número de dois dígitos de 01 a 12, e o dia é um número de dois dígitos de 01 a 31."
DI,"Como é representado o tipo de dados TIME?","O tipo de dados TIME é composto por hora, minuto e segundo. A hora é um número de 00 a 23, o minuto é um número de dois dígitos de 00 a 59, e o segundo pode ser um inteiro de 00 a 59 ou um número decimal com uma precisão mínima de cinco e escala mínima de três."
DI,"O que é o tipo de dados DATETIME?","O tipo de dados DATETIME combina data e hora em um único tipo. Ele pode armazenar intervalos de datas com informações de hora."
DI,"Qual é a diferença entre TIMESTAMP e DATETIME?","O tipo de dados TIMESTAMP é uma extensão do DATETIME e inclui informações adicionais, como a fração decimal de segundos. Além disso, o TIMESTAMP pode ter uma qualificação opcional WITH TIME ZONE, que especifica o fuso horário."
DI,"O que é o tipo de dados INTERVAL?","O tipo de dados INTERVAL é usado para calcular o intervalo entre dois objetos que representam tempos. Ele permite realizar operações de adição e subtração de intervalos de tempo."
DI,"Quais são os tipos de dados BOOLEAN e XML no SQL?","O tipo de dados BOOLEAN representa os valores de verdadeiro, falso e desconhecido. Já o tipo de dados XML é usado para armazenar dados em formato XML, permitindo o compartilhamento de informações entre diferentes plataformas."
DI,"O que são os tipos de dados ROW, coleções e UDT?","O tipo de dados ROW permite armazenar uma linha inteira de dados dentro de um único campo de uma tabela. Os tipos de dados de coleções, como ARRAY e MULTISET, permitem armazenar conjuntos de valores em um único campo. Já os tipos de dados definidos pelo usuário (UDT) permitem criar tipos de dados personalizados que correspondem aos tipos de dados da linguagem de programação host."
DI,"Quais são as três categorias de restrições de integridade no SQL?","As três categorias de restrições de integridade no SQL são restrições em tabelas, assertions (afirmações) e restrições de domínio."
DI,"O que são restrições em tabelas?","Restrições em tabelas são definidas dentro de uma definição de tabela e podem ser aplicadas a uma ou mais colunas. Elas podem ser definidas como parte da definição de coluna ou como um elemento ao final da definição da tabela."
DI,"O que são assertions (afirmações)?","Assertions são um tipo de restrição definida separadamente da definição da tabela. Elas podem estar relacionadas a uma ou mais tabelas."
DI,"O que são restrições de domínio?","Restrições de domínio são um tipo de restrição definida separadamente da definição da tabela. Elas estão associadas a colunas que são baseadas em um domínio específico."
DI,"Quais são alguns exemplos de restrições de integridade?","Alguns exemplos de restrições de integridade são restrição de chave primária, restrição de integridade referencial, restrição NOT NULL, restrição UNIQUE, restrição DEFAULT e restrição CHECK."
DI,"Como é definida a restrição de chave primária?","A restrição de chave primária pode ser definida como uma chave primária simples, usando a palavra-chave PRIMARY KEY ao lado da definição da coluna, ou como uma chave primária composta, adicionando a palavra-chave PRIMARY KEY no final das definições das colunas, seguida pelos nomes das colunas separadas por vírgulas."
DI,"O que é a restrição de integridade referencial?","A restrição de integridade referencial trata do relacionamento entre tabelas. Ela garante que os valores presentes em uma coluna referenciada sejam válidos, ou seja, eles devem estar presentes na coluna referenciada ou serem nulos."
DI,"Quais são alguns exemplos de ações referenciais engatilhadas?","Alguns exemplos de ações referenciais engatilhadas são CASCADE (exclui ou atualiza automaticamente as linhas relacionadas), SET NULL (define os valores relacionados como nulos), SET DEFAULT (define os valores relacionados como o valor padrão) e RESTRICT (impede a exclusão ou atualização se houver referências relacionadas)."
DI,"Quais são outros tipos de restrições mencionados no texto?","Além das restrições mencionadas, o texto também menciona restrição NOT NULL (impede valores nulos), restrição UNIQUE (impede valores duplicados) e restrição CHECK (restringe os valores de domínio com base em uma condição especificada)."
DI,"Quais são as cláusulas obrigatórias na construção de um comando SELECT?","As cláusulas obrigatórias são a palavra reservada SELECT e a cláusula FROM."
DI,"O que é a cláusula FROM no comando SELECT?","A cláusula FROM indica de onde os dados devem ser selecionados. Ela especifica as tabelas ou relações envolvidas na consulta."
DI,"O que é a cláusula WHERE no comando SELECT?","A cláusula WHERE é usada para filtrar os dados com base em condições específicas. Ela permite definir restrições de busca para a consulta."
DI,"O que é a cláusula GROUP BY no comando SELECT?","A cláusula GROUP BY é usada para agregar um conjunto de dados e criar grupos com base em uma ou mais colunas. Ela geralmente é acompanhada por funções de agregação."
DI,"O que é a cláusula HAVING no comando SELECT?","A cláusula HAVING é usada para filtrar os dados agregados com base em condições específicas. Ela permite aplicar restrições aos valores agrupados."
DI,"O que é a cláusula ORDER BY no comando SELECT?","A cláusula ORDER BY é usada para ordenar os dados recuperados com base em uma ou mais colunas. Ela permite especificar a ordem de classificação dos resultados."
DI,"O que é o asterisco (*) utilizado no comando SELECT?","O asterisco (*) é usado quando queremos extrair todas as colunas da tabela ou relações na consulta. Ele representa todas as colunas disponíveis."
DI,"O que significa a utilização de variáveis prefixadas no comando SELECT?","A utilização de variáveis prefixadas, como  ' & ' , permite informar valores no momento da execução do comando. Elas são substituídas pelos valores correspondentes durante a execução."
DI,"Como podemos reutilizar o valor de uma variável no comando SELECT?","Para reutilizar o valor de uma variável sem digitar novamente ou fornecer um novo valor, usamos dois símbolos  ' & '  comerciais."
DI,"Como podemos alternar a exibição das variáveis de substituição no SQL Developer?","Podemos usar o comando  ' SET VERIFY On| '  para alternar a exibição das variáveis de substituição antes e depois que o SQL Developer as substitui pelos valores correspondentes."
DI,"O que é o mecanismo de alias na linguagem SQL?","O mecanismo de alias permite renomear relações e atributos usando a cláusula  ' AS ' . No contexto de tabelas na cláusula FROM, eles são conhecidos como variáveis de tuplas."
DI,"O que é a cláusula DISTINCT no comando SELECT?","A cláusula DISTINCT é usada para eliminar tuplas duplicadas e garantir que apenas valores únicos sejam retornados na consulta."
DI,"Quais operadores aritméticos podem ser usados em expressões no comando SELECT?","Os operadores aritméticos permitidos são + (adição), - (subtração), * (multiplicação) e / (divisão). Eles podem ser usados com constantes ou atributos de tabelas."
DI,"É necessário que os atributos usados na cláusula WHERE estejam listados no SELECT?","Não, não é necessário que os atributos usados na cláusula WHERE estejam listados no SELECT. A cláusula WHERE corresponde ao predicado de seleção da álgebra relacional e pode envolver atributos das relações presentes na cláusula FROM."
DI,"Quais operadores podem ser usados na cláusula WHERE para comparações de strings?","Para comparações de strings, podem ser usados os operadores LIKE, NOT LIKE, % (curinga para qualquer substring) e _ (curinga para um único caractere)."
DI,"Como são determinadas a ordem de precedência dos operadores no SQL?","A ordem de precedência dos operadores em SQL segue uma hierarquia, onde os operadores aritméticos têm maior precedência, seguidos pelos operadores de concatenação, condicionais, LIKE e IN, BETWEEN, not equal to, operador lógico NOT, operador lógico AND e, por fim, operador lógico OR."
DI,"O que é a cláusula ORDER BY no comando SELECT?","A cláusula ORDER BY é usada para ordenar os resultados da consulta com base em um ou mais atributos. É possível ordenar em ordem crescente (ASC) ou decrescente (DESC)."
DI,"O que são subconsultas?","Subconsultas são expressões SELECT-FROM-WHERE aninhadas dentro de outra consulta. Elas são usadas para realizar testes, comparações e cardinalidade de conjuntos."
DI,"Como o operador IN é usado em subconsultas?","O operador IN é usado para verificar se um valor existe em outro subconjunto. Por exemplo, pode ser utilizado na cláusula WHERE para verificar se um valor está presente em uma subconsulta."
DI,"O que são as palavras-chave ALL, ANY e SOME em subconsultas?","As palavras-chave ALL, ANY e SOME são usadas para comparar o valor da subconsulta externa com todos os valores da subconsulta interna. Por exemplo, é possível verificar se um valor é maior que todos os valores de uma subconsulta usando ALL ou ANY."
DI,"Quais construtores são usados com subconsultas para verificar a existência de valores ou tuplas?","Os construtores UNIQUE, EXISTS e NOT EXISTS são usados para verificar a existência de valores ou tuplas em subconsultas. O construtor UNIQUE verifica se a subconsulta tem tuplas duplicadas, EXISTS retorna TRUE se a subconsulta não for vazia, e NOT EXISTS retorna TRUE se a subconsulta for vazia."
DI,"Qual é a finalidade da cláusula DISTINCT em uma subconsulta?","A cláusula DISTINCT em uma subconsulta é usada para retornar apenas valores únicos na subconsulta, eliminando duplicatas. Isso pode ser útil ao fazer comparações ou testes de conjuntos."
DI,"Em uma subconsulta, por que é importante colocar as subconsultas entre parênteses?","Colocar as subconsultas entre parênteses é importante para garantir que elas sejam avaliadas corretamente dentro do contexto da consulta externa. Os parênteses definem a precedência e a organização lógica das subconsultas."
DI,"Como podemos ordenar os resultados de uma subconsulta?","Os resultados de uma subconsulta podem ser ordenados usando a cláusula ORDER BY na subconsulta. Isso permite especificar a ordem de classificação dos resultados da subconsulta."
DI,"Quais são as três operações de conjuntos mencionadas no texto?","As operações de conjuntos mencionadas são UNION, INTERSECT e EXCEPT."
DI,"O que significa a forma UNION ALL, INTERSECT ALL e EXCEPT ALL?","A forma UNION ALL, INTERSECT ALL e EXCEPT ALL são utilizadas para realizar as mesmas operações de união, interseção e diferença, respectivamente, mas sem eliminar as duplicatas. Ou seja, elas retornam todas as ocorrências, incluindo as repetidas."
DI,"Quais são as condições para realizar a operação de união entre duas relações?","Para realizar a operação de união, as duas consultas ou relações devem operar sobre os mesmos domínios, ou seja, seus atributos devem ser compatíveis."
DI,"O que é uma junção (JOIN) no contexto de operações de conjuntos?","A junção (JOIN) é uma operação que combina duas relações e retorna uma nova relação como resultado. Ela é realizada com base em uma condição de junção, que especifica quais tuplas das duas relações correspondem entre si, e um tipo de junção, que define como tratar as tuplas que não possuem correspondência."
DI,"Quais são os tipos de junção mencionados no texto?","Os tipos de junção mencionados são LEFT OUTER JOIN, RIGHT OUTER JOIN e FULL OUTER JOIN."
DI,"O que é a condição de junção natural?","A condição de junção natural é aquela em que o SQL utiliza automaticamente os atributos das duas relações que possuem os mesmos nomes para realizar a junção."
DI,"Como podemos restringir os atributos utilizados na junção quando não desejamos utilizar todos os atributos com nomes iguais?","Podemos utilizar a condição USING seguida pelos nomes dos atributos desejados para restringir os atributos utilizados na junção."
DI,"É necessário usar qualificadores para as colunas utilizadas na cláusula USING da junção?","Não, não é necessário usar qualificadores para as colunas utilizadas na cláusula USING. Usar qualificadores pode causar erros na execução da consulta."
DI,"O que são VIEWs em SQL e qual é a função delas?","VIEWs são objetos SQL que podem ser criados em um banco de dados e possuem um nome associado a eles. Elas têm a função de facilitar a visualização dos dados em várias tabelas, tornando-os mais compreensíveis. Além disso, as VIEWs também podem ser usadas para restringir o acesso a certas colunas e fornecer relatórios sumarizados de diferentes tabelas."
DI,"Como criar uma VIEW em SQL?","Para criar uma VIEW em SQL, utiliza-se o comando CREATE VIEW seguido pelo nome da VIEW e pela consulta ao banco de dados que define os dados a serem incluídos na VIEW. Por exemplo: \n CREATE VIEW nome_da_view AS \n SELECT coluna1, coluna2 \n FROM tabela \n WHERE condição;."
DI,"Como visualizar os dados de uma VIEW em SQL?","Para visualizar os dados de uma VIEW em SQL, utiliza-se o comando SELECT seguido pelo nome da VIEW. Por exemplo: \n SELECT * FROM nome_da_view;."
DI,"Quais são as restrições para uma VIEW ser atualizável em SQL?","Para que uma VIEW seja atualizável em SQL, ela deve ser construída com base em apenas uma tabela, não pode conter as cláusulas GROUP BY, HAVING ou SELECT DISTINCT, e não pode ter funções de agregação ou colunas calculadas. Além disso, uma das colunas da VIEW deve ser a chave primária da tabela subjacente."
DI,"É possível realizar operações DML (Select, Insert, Update, Delete) em uma VIEW?","Sim, é possível realizar operações DML em uma VIEW, como Select, Insert, Update e Delete. No entanto, as modificações podem ter ou não efeito sobre os dados armazenados nas tabelas subjacentes à VIEW, dependendo das restrições e das permissões definidas."
DI,"O que é uma transação em SQL?","Uma transação em SQL é um conjunto de instruções SQL que realizam um único trabalho, como uma transferência de dinheiro entre contas bancárias."
DI,"O que significa o conceito de atomicidade em uma transação?","O conceito de atomicidade em uma transação significa que todas as etapas da transação devem ser executadas com sucesso ou nenhuma delas deve ser executada. Se uma etapa falhar, o banco de dados deve ser revertido para seu estado inicial válido, garantindo a consistência dos dados."
DI,"Quais são as propriedades de uma transação em SQL além da atomicidade e consistência?","Além da atomicidade e consistência, as propriedades de uma transação em SQL são o isolamento e a durabilidade. O isolamento garante que uma transação não veja os dados e a execução de outras transações em andamento, e a durabilidade garante que as modificações feitas por uma transação sejam persistentes mesmo após sua conclusão."
DI,"O que são os níveis de isolamento em transações SQL?","Os níveis de isolamento em transações SQL definem o grau de acesso e visibilidade dos dados durante a execução de transações concorrentes. Os quatro níveis de isolamento definidos pelo SQL ANSI são: READ UNCOMMITTED, READ COMMITTED, REPEATABLE READ e SERIALIZABLE."
DI,"Qual é o propósito dos comandos de gerenciamento de transações em SQL?","Os comandos de gerenciamento de transações em SQL permitem iniciar, controlar e finalizar transações. Eles incluem comandos como START TRANSACTION, COMMIT, ROLLBACK e SAVEPOINT, que permitem controlar o fluxo das transações e garantir sua integridade."
DI,"O que é um SAVEPOINT em uma transação SQL?","Um SAVEPOINT em uma transação SQL é um ponto intermediário onde é possível retornar com um comando de ROLLBACK em caso de falha. Ele permite desfazer apenas uma parte específica da transação, em vez de reverter todas as etapas."
DI,"O que são índices em bancos de dados?","Os índices em bancos de dados são estruturas opcionais associadas às tabelas que fornecem um caminho de acesso mais rápido aos dados. Eles podem melhorar o desempenho na execução de comandos sobre uma tabela."
DI,"Quais são as classificações possíveis para os índices?","Os índices podem ser classificados como simples ou compostos, dependendo do número de campos utilizados na criação do índice. Também podem ser classificados como densos ou esparsos, dependendo da relação entre os valores no arquivo de índice e os valores armazenados na tabela."
DI,"Como a criação de um índice afeta o desempenho das consultas SELECT e dos comandos UPDATE, INSERT e DELETE?","A criação de um índice melhora o desempenho das consultas SELECT que fazem uso das colunas presentes no índice na condição de busca. No entanto, a utilização de índices pode degradar o desempenho dos comandos UPDATE, INSERT e DELETE, pois implica na atualização do arquivo de índice."
DI,"Qual é a sintaxe básica do comando SQL para criar um índice?","A sintaxe básica do comando CREATE INDEX é a seguinte: \n CREATE INDEX nome_do_indice ON nome_da_tabela (nome_da_coluna);."
DI,"Como podemos destruir ou apagar um índice em SQL?","Podemos destruir ou apagar um índice usando o comando DROP INDEX, seguido pelo nome do índice: \n DROP INDEX nome_do_indice."
DI,"Como podemos garantir a unicidade de valores em uma coluna usando índices?","A opção de uso da cláusula UNIQUE no comando de criação dos índices foi descontinuada na maioria dos SGBDs. Atualmente, usamos a restrição UNIQUE em uma coluna para garantir a unicidade de valores."
DI,"Quais são as três estruturas de procedimentos armazenados que podem ser invocadas em SQL?","As três estruturas de procedimentos armazenados que podem ser invocadas em SQL são as stored procedures, os triggers e as user defined functions (UDFs)."
DI,"O que é o SQL/PSM e qual é o seu propósito?","O SQL/PSM (Persistent Stored Module) é uma parte da documentação oficial do SQL que incorpora conceitos de procedimentos armazenados. Ele introduz o fluxo tradicional de estruturas de controle em SQL, permitindo que programas SQL executem funções sem a necessidade de usar outras linguagens."
DI,"O que são procedimentos armazenados (stored procedures)?","Os procedimentos armazenados são rotinas SQL que residem no servidor de banco de dados. Eles são invocados por meio da instrução CALL e podem ajudar a reduzir o tráfego de rede e melhorar o desempenho."
DI,"Como criar e invocar um procedimento armazenado em SQL?","Um procedimento armazenado pode ser criado usando a sintaxe CREATE PROCEDURE e pode ser invocado usando a instrução CALL, passando os parâmetros necessários."
DI,"Qual é a diferença entre uma stored procedure e uma function armazenada (UDF)?","Uma stored procedure é chamada usando a instrução CALL, enquanto uma function armazenada (UDF) é chamada como uma chamada de função que pode substituir um argumento em uma instrução SQL."
DI,"Qual é a sintaxe básica para a criação de uma função armazenada?","A sintaxe básica para a criação de uma função armazenada em SQL é a seguinte: \n CREATE FUNCTION function_name (parameters) \n RETURNS data_type \n BEGIN \n  \s  \s  \s -- corpo da função \n END;."
DI,"O que é um trigger em SQL?","Um trigger em SQL é um objeto de esquema que responde a modificações feitas nos dados de uma tabela. Ele é automaticamente invocado quando uma modificação específica ocorre e executa ações adicionais."
DI,"Quais são as opções de disparo de um trigger?","Um trigger pode ser disparado antes (BEFORE), depois (AFTER) ou no lugar (INSTEAD OF) de uma modificação nos dados especificados."
DI,"Quais são as cláusulas opcionais na sintaxe de criação de um trigger?","As cláusulas opcionais na sintaxe de criação de um trigger incluem a cláusula REFERENCING, a cláusula FOR EACH (com as opções ROW ou STATEMENT), a cláusula WHEN (opcional, exceto para triggers INSTEAD OF) e as instruções SQL acionadas pelo trigger."
DI,"O que as instruções DCL fazem?","As instruções DCL protegem o banco de dados contra acessos não autorizados e interações prejudiciais entre vários usuários de banco de dados."
DI,"Quais são as nove funções de gerenciamento de banco de dados que são controladas pelas instruções DCL?","As nove funções são INSERT, SELECT, UPDATE, DELETE, REFERENCES, USAGE, UNDER, TRIGGER e EXECUTE."
DI,"O que é a hierarquia de privilégios de acesso?","A hierarquia de privilégios de acesso refere-se à ordem de privilégios concedidos a diferentes usuários. O DBA está no mais alto nível, seguido pelos proprietários de objetos e, em seguida, pelos usuários públicos."
DI,"O que significa o termo  ' PUBLIC '  em relação aos privilégios de acesso?"," ' PUBLIC '  se refere a todos os usuários que não são privilegiados (DBAs ou proprietários de objetos) e para quem um usuário privilegiado não concedeu direitos de acesso especificamente. Se um usuário conceder determinados direitos ao  ' PUBLIC ' , todos os usuários terão esses direitos."
DI,"O que são papéis (roles) em SQL?","Papéis (roles) são conjuntos de privilégios que podem ser concedidos a várias pessoas. Eles permitem conceder privilégios a um grupo de usuários que exigem o mesmo nível de acesso ao banco de dados."
ER,"O que é um cluster?","Um cluster é um agregado de computadores conectados entre si via hardware ou software que compartilham seus recursos e funcionam como uma única unidade lógica."
ER,"Qual é o objetivo de um cluster?","O objetivo de um cluster é cooperar para o processamento de determinada requisição em conjunto, proporcionando alto desempenho aos usuários ou sistemas."
ER,"Qual é a diferença entre um cluster e um grid?","Um cluster é limitado a um espaço físico e possui uma administração centralizada, enquanto um grid pode ter computadores espalhados por toda a Internet e sua administração é descentralizada."
ER,"Como funciona um grid?","Cada dispositivo que faz parte de um grid processa determinadas tarefas e retorna o resultado do processamento ao sistema principal. Dessa forma, um grid permite que computadores distribuídos pela Internet compartilhem recursos para processar tarefas específicas."
ER,"O que é balanceamento de carga?","O balanceamento de carga é um recurso utilizado em ambientes de rede e datacenters para distribuir a carga de trabalho entre os dispositivos que fornecem recursos, aumentando a disponibilidade, reduzindo o tempo de resposta e melhorando a escalabilidade do sistema."
ER,"Quais são as duas categorias de implementação do balanceamento de carga?","As duas categorias de implementação do balanceamento de carga são: balanceamento de carga por software, que envolve a instalação e configuração de um software nos servidores, e balanceamento de carga por hardware, em que um hardware específico atua como intermediário e realiza a distribuição das requisições."
ER,"Quais são as técnicas comuns de balanceamento de carga por software?","Uma técnica comum é o Round-Robin, que distribui as requisições de forma uniforme entre os servidores, alternando entre eles."
ER,"Como o balanceamento de carga pode ser implementado em hardware?","O balanceamento de carga em hardware pode ser feito por meio de um switch, roteador ou servidor especializado que atua como intermediário e distribui as requisições entre os dispositivos."
ER,"Qual é a finalidade do balanceamento de carga?","O balanceamento de carga tem como finalidade distribuir a carga entre os dispositivos, aumentar a disponibilidade dos serviços, reduzir o tempo de resposta às requisições e permitir uma maior escalabilidade do sistema."
RA,"O que é Associação Lógica?","Associação Lógica é um conceito utilizado em questões de Raciocínio Lógico em concursos, que envolve associar informações sobre um grupo de pessoas para determinar suas características."
RA,"Como podemos identificar uma questão que envolve Associação Lógica?","Geralmente, uma questão que envolve Associação Lógica apresentará uma série de afirmações sobre um grupo de pessoas, e o candidato precisará associar essas informações para determinar o que é dito sobre cada pessoa."
RA,"Qual é a estratégia recomendada para resolver questões de Associação Lógica?","A estratégia recomendada é usar tabelas para associar as características de cada pessoa. Cada linha da tabela representa uma pessoa, e as informações são preenchidas nas colunas correspondentes às características, como esporte, cor do cabelo e altura."
RA,"Como preenchemos a tabela de Associação Lógica?","Começamos preenchendo as informações dadas no enunciado, como a altura do mais baixo e o esporte praticado pelo mais alto. Em seguida, preenchemos as informações que sobram para cada pessoa, levando em consideração as restrições do enunciado."
RA,"Como determinamos as informações que  ' sobram '  na tabela de Associação Lógica?","As informações que  ' sobram '  na tabela são determinadas considerando as características que já foram preenchidas para outras pessoas. Se uma característica já foi atribuída a todas as outras pessoas, a única opção restante é atribuí-la à pessoa que sobrou."
RA,"Como usamos a tabela para responder às questões de Associação Lógica?","Após preencher a tabela, podemos analisar com precisão as afirmações feitas nas questões. Cada afirmação será correta ou incorreta com base nas informações associadas na tabela."
RA,"Qual é a importância de resolver questões de Associação Lógica?","Resolver questões de Associação Lógica é importante para ganhar familiaridade com esse tipo de problema e desenvolver habilidades de associação de informações, o que pode ser útil em provas de Raciocínio Lógico em concursos."
DI,"O que são dados?","Dados são fatos brutos, não organizados, processados, relacionados, avaliados ou interpretados."
DI,"O que é informação?","Informação é um dado acrescido de contexto, relevância e propósito."
DI,"O que é conhecimento?","Conhecimento é uma informação contextual, relevante e acionável."
DI,"Quais são os tipos de dados?","Os tipos de dados mencionados são não estruturados, estruturados e semiestruturados."
DI,"O que é redundância controlada de dados?","A redundância controlada de dados ocorre quando o software tem conhecimento das múltiplas representações da informação e garante a sincronização entre elas."
DI,"O que é redundância não controlada de dados?","A redundância não controlada de dados ocorre quando a responsabilidade pela manutenção da sincronia entre as representações é deixada para o usuário ou sistema."
DI,"O que é um Sistema de Gerenciamento de Banco de Dados (SGBD)?","Um SGBD é um software que atua como um guardião do banco de dados, substituindo a abordagem de arquivos."
DI,"Como o banco de dados é comparado a um armário de arquivamento?","O banco de dados é considerado o equivalente eletrônico de um armário de arquivamento, sendo um repositório ou recipiente para uma coleção de arquivos de dados computadorizados."
DI,"Quais são as definições de banco de dados?","As definições mencionadas são: um conjunto organizado e categorizado de objetos, um conjunto de dados integrados que atende a uma comunidade de usuários e um conjunto de dados estruturados, confiáveis e compartilhados por usuários com necessidades de informações diferentes."
DI,"O que é o modelo relacional?","O modelo relacional retrata os dados como sendo armazenados em tabelas retangulares bidimensionais chamadas de relações."
